id,created,amount,currency,status,livemode,customer
ch_0000000000000a63,1789632600,23261,usd,succeeded,True,
ch_0000000000000a64,1789656900,49441,usd,succeeded,True,
ch_0000000000000a65,1789624620,21650,usd,succeeded,True,
ch_0000000000000a66,1789673940,21068,usd,succeeded,True,
ch_0000000000000a67,1789686000,22560,usd,succeeded,True,
ch_0000000000000a68,1789611960,65787,usd,succeeded,True,
ch_0000000000000a69,1789682040,37045,usd,succeeded,True,
ch_0000000000000a6a,1789654500,101678,usd,succeeded,True,
ch_0000000000000a6b,1789609500,26113,usd,succeeded,True,
ch_0000000000000a6c,1789613280,56398,usd,succeeded,True,
ch_0000000000000a6d,1789608300,65011,usd,succeeded,True,
ch_0000000000000a6e,1789631640,52940,usd,succeeded,True,
ch_0000000000000a6f,1789657080,19889,usd,succeeded,True,
ch_0000000000000a70,1789651140,93799,usd,succeeded,True,
ch_0000000000000a71,1789664220,35025,usd,succeeded,True,
ch_0000000000000a72,1789681560,53091,usd,succeeded,True,
ch_0000000000000a73,1789615740,62873,usd,succeeded,True,
ch_0000000000000a74,1789622640,9080,usd,succeeded,True,
ch_0000000000000a75,1789632300,42290,usd,succeeded,True,
ch_0000000000000a76,1789631640,87104,usd,succeeded,True,
ch_0000000000000a77,1789653420,29733,usd,succeeded,True,
ch_0000000000000a78,1789614540,28760,usd,succeeded,True,
ch_0000000000000a79,1789606680,7458,usd,succeeded,True,
ch_0000000000000a7a,1789640700,12575,usd,succeeded,True,
ch_0000000000000a7b,1789648500,12279,usd,succeeded,True,
ch_0000000000000a7c,1789608780,25053,usd,succeeded,True,
ch_0000000000000a7d,1789686120,18530,usd,succeeded,True,
ch_0000000000000a7e,1789654620,6089,usd,succeeded,True,
ch_0000000000000a7f,1789665900,174581,usd,succeeded,True,
ch_0000000000000a80,1789660140,41527,usd,succeeded,True,
ch_0000000000000a81,1789675320,32545,usd,succeeded,True,
ch_0000000000000a82,1789684380,38833,usd,succeeded,True,
ch_0000000000000a83,1789624500,62885,usd,succeeded,True,
ch_0000000000000a84,1789640700,51346,usd,succeeded,True,
ch_0000000000000a85,1789671780,11400,usd,succeeded,True,
ch_0000000000000a86,1789668660,4395,usd,succeeded,True,
ch_0000000000000a87,1789631940,11020,usd,succeeded,True,
ch_0000000000000a88,1789629300,25708,usd,succeeded,True,
ch_0000000000000a89,1789610640,19031,usd,succeeded,True,
ch_0000000000000a8a,1789637220,36359,usd,succeeded,True,
ch_0000000000000a8b,1789619280,33548,usd,succeeded,True,
ch_0000000000000a8c,1789642980,106532,usd,succeeded,True,
ch_0000000000000a8d,1789610100,6555,usd,succeeded,True,
ch_0000000000000a8e,1789631700,137493,usd,succeeded,True,
ch_0000000000000a8f,1789645260,40152,usd,succeeded,True,
ch_0000000000000a90,1789658640,49033,usd,succeeded,True,
ch_0000000000000a91,1789625040,95521,usd,succeeded,True,
ch_0000000000000a92,1789674900,80427,usd,succeeded,True,
ch_0000000000000a93,1789635960,40394,usd,succeeded,True,
ch_0000000000000a94,1789611540,38500,usd,succeeded,True,
ch_0000000000000a95,1789616520,24508,usd,succeeded,True,
ch_0000000000000a96,1789607700,20778,usd,succeeded,True,
ch_0000000000000a97,1789635960,50617,usd,succeeded,True,
ch_0000000000000a98,1789637520,138660,usd,succeeded,True,
ch_0000000000000a99,1789678740,42626,usd,succeeded,True,
ch_0000000000000a9a,1789672200,26433,usd,succeeded,True,
ch_0000000000000a9b,1789619640,64001,usd,succeeded,True,
ch_0000000000000a9c,1789664460,27702,usd,succeeded,True,
ch_0000000000000a9d,1789672680,62786,usd,succeeded,True,
ch_0000000000000a9e,1789674240,12883,usd,succeeded,True,
ch_0000000000000a9f,1789608540,6545,usd,succeeded,True,
ch_0000000000000aa0,1789642800,10838,usd,succeeded,True,
ch_0000000000000aa1,1789610400,45485,usd,succeeded,True,
ch_0000000000000aa2,1789645020,40992,usd,succeeded,True,
ch_0000000000000aa3,1789675740,27898,usd,succeeded,True,
ch_0000000000000aa4,1789654500,24023,usd,succeeded,True,
ch_0000000000000aa5,1789607100,65464,usd,succeeded,True,
ch_0000000000000aa6,1789681860,56841,usd,succeeded,True,
ch_0000000000000aa7,1789744380,43625,usd,succeeded,True,
ch_0000000000000aa8,1789698900,42534,usd,succeeded,True,
ch_0000000000000aa9,1789748220,10156,usd,succeeded,True,
ch_0000000000000aaa,1789717980,67978,usd,succeeded,True,
ch_0000000000000aab,1789740780,100499,usd,succeeded,True,
ch_0000000000000aac,1789746960,175530,usd,succeeded,True,
ch_0000000000000aad,1789764780,34652,usd,succeeded,True,
ch_0000000000000aae,1789723680,20233,usd,succeeded,True,
ch_0000000000000aaf,1789747620,31389,usd,succeeded,True,
ch_0000000000000ab0,1789749720,65591,usd,succeeded,True,
ch_0000000000000ab1,1789765860,25747,usd,succeeded,True,
ch_0000000000000ab2,1789704960,79596,usd,succeeded,True,
ch_0000000000000ab3,1789704600,58801,usd,succeeded,True,
ch_0000000000000ab4,1789768260,31147,usd,succeeded,True,
ch_0000000000000ab5,1789759140,18075,usd,succeeded,True,
ch_0000000000000ab6,1789750500,73022,usd,succeeded,True,
ch_0000000000000ab7,1789765140,57122,usd,succeeded,True,
ch_0000000000000ab8,1789741140,26991,usd,failed,True,
ch_0000000000000ab9,1789761420,32762,usd,succeeded,True,
ch_0000000000000aba,1789752180,35430,usd,succeeded,True,
ch_0000000000000abb,1789742400,51127,usd,succeeded,True,
ch_0000000000000abc,1789706160,18720,usd,succeeded,True,
ch_0000000000000abd,1789775340,22504,usd,succeeded,True,
ch_0000000000000abe,1789741740,41718,usd,succeeded,True,
ch_0000000000000abf,1789721580,11620,usd,succeeded,True,
ch_0000000000000ac0,1789696140,36240,usd,succeeded,True,
ch_0000000000000ac1,1789758480,100575,usd,succeeded,True,
ch_0000000000000ac2,1789712520,89317,usd,succeeded,True,
ch_0000000000000ac3,1789769340,12635,usd,succeeded,True,
ch_0000000000000ac4,1789690440,8383,usd,succeeded,True,
ch_0000000000000ac5,1789763880,35524,usd,succeeded,True,
ch_0000000000000ac6,1789712700,19842,usd,succeeded,True,
ch_0000000000000ac7,1789742700,84419,usd,succeeded,True,
ch_0000000000000ac8,1789695600,7990,usd,succeeded,True,
ch_0000000000000ac9,1789755240,4987,usd,succeeded,True,
ch_0000000000000aca,1789714080,35631,usd,succeeded,True,
ch_0000000000000acb,1789756200,62297,usd,succeeded,True,
ch_0000000000000acc,1789702920,16111,usd,succeeded,True,
ch_0000000000000acd,1789738740,78545,usd,succeeded,True,
ch_0000000000000ace,1789720200,89775,usd,succeeded,True,
ch_0000000000000acf,1789732740,2275,usd,succeeded,True,
ch_0000000000000ad0,1789722240,67638,usd,succeeded,True,
ch_0000000000000ad1,1789746960,57545,usd,succeeded,True,
ch_0000000000000ad2,1789749840,49287,usd,succeeded,True,
ch_0000000000000ad3,1789697760,30247,usd,succeeded,True,
ch_0000000000000ad4,1789754280,19742,usd,succeeded,True,
ch_0000000000000ad5,1789692000,32855,usd,succeeded,True,
ch_0000000000000ad6,1789696500,41146,usd,succeeded,True,
ch_0000000000000ad7,1789730460,55920,usd,succeeded,True,
ch_0000000000000ad8,1789731240,74725,usd,succeeded,True,
ch_0000000000000ad9,1789703400,12536,usd,succeeded,True,
ch_0000000000000ada,1789700700,11408,usd,succeeded,True,
ch_0000000000000adb,1789768140,9361,usd,succeeded,True,
ch_0000000000000adc,1789740360,34052,usd,succeeded,True,
ch_0000000000000add,1789730880,17275,usd,succeeded,True,
ch_0000000000000ade,1789704360,11841,usd,succeeded,True,
ch_0000000000000adf,1789723740,31870,usd,succeeded,True,
ch_0000000000000ae0,1789748460,30411,usd,succeeded,True,
ch_0000000000000ae1,1789771200,39790,usd,succeeded,True,
ch_0000000000000ae2,1789696080,46866,usd,succeeded,True,
ch_0000000000000ae3,1789767720,65563,usd,succeeded,True,
ch_0000000000000ae4,1789741800,54823,usd,succeeded,True,
ch_0000000000000ae5,1789722540,10741,usd,succeeded,True,
ch_0000000000000ae6,1789740480,90660,usd,succeeded,True,
ch_0000000000000ae7,1789806360,24705,usd,succeeded,True,
ch_0000000000000ae8,1789811100,24122,usd,succeeded,True,
ch_0000000000000ae9,1789806600,7492,usd,succeeded,True,
ch_0000000000000aea,1789843800,24724,usd,succeeded,True,
ch_0000000000000aeb,1789804740,30729,usd,succeeded,True,
ch_0000000000000aec,1789785780,140454,usd,succeeded,True,
ch_0000000000000aed,1789828740,17872,usd,succeeded,True,
ch_0000000000000aee,1789837260,27819,usd,succeeded,True,
ch_0000000000000aef,1789808160,35741,usd,succeeded,True,
ch_0000000000000af0,1789828200,22801,usd,succeeded,True,
ch_0000000000000af1,1789836420,88506,usd,succeeded,True,
ch_0000000000000af2,1789800540,61702,usd,succeeded,True,
ch_0000000000000af3,1789818060,22589,usd,succeeded,True,
ch_0000000000000af4,1789800300,35627,usd,succeeded,True,
ch_0000000000000af5,1789813740,28867,usd,succeeded,True,
ch_0000000000000af6,1789806540,47156,usd,succeeded,True,
ch_0000000000000af7,1789823640,92978,usd,succeeded,True,
ch_0000000000000af8,1789845180,41228,usd,succeeded,True,
ch_0000000000000af9,1789826880,35930,usd,succeeded,True,
ch_0000000000000afa,1789827480,35251,usd,succeeded,True,
ch_0000000000000afb,1789814940,49639,usd,succeeded,True,
ch_0000000000000afc,1789789620,74971,usd,succeeded,True,
ch_0000000000000afd,1789813680,59326,usd,succeeded,True,
ch_0000000000000afe,1789818120,56339,usd,succeeded,True,
ch_0000000000000aff,1789816680,96591,usd,succeeded,True,
ch_0000000000000b00,1789845540,32795,usd,succeeded,True,
ch_0000000000000b01,1789793040,18048,usd,succeeded,True,
ch_0000000000000b02,1789849140,21279,usd,succeeded,True,
ch_0000000000000b03,1789779840,47488,usd,succeeded,True,
ch_0000000000000b04,1789850220,15493,usd,succeeded,True,
ch_0000000000000b05,1789823040,11356,usd,succeeded,True,
ch_0000000000000b06,1789791780,28607,usd,succeeded,True,
ch_0000000000000b07,1789824180,14706,usd,succeeded,True,
ch_0000000000000b08,1789858140,118254,usd,succeeded,True,
ch_0000000000000b09,1789856340,33556,usd,succeeded,True,
ch_0000000000000b0a,1789782240,30432,usd,succeeded,True,
ch_0000000000000b0b,1789846380,60789,usd,succeeded,True,
ch_0000000000000b0c,1789819620,5135,usd,succeeded,True,
ch_0000000000000b0d,1789812840,14949,usd,succeeded,True,
ch_0000000000000b0e,1789851120,9032,usd,succeeded,True,
ch_0000000000000b0f,1789811460,60601,usd,succeeded,True,
ch_0000000000000b10,1789792860,53391,usd,succeeded,True,
ch_0000000000000b11,1789836360,88377,usd,succeeded,True,
ch_0000000000000b12,1789857480,31039,usd,succeeded,True,
ch_0000000000000b13,1789831140,21466,usd,succeeded,True,
ch_0000000000000b14,1789831080,15668,usd,succeeded,True,
ch_0000000000000b15,1789834740,78906,usd,succeeded,True,
ch_0000000000000b16,1789818720,31543,usd,succeeded,True,
ch_0000000000000b17,1789809420,10600,usd,succeeded,True,
ch_0000000000000b18,1789861200,17507,usd,succeeded,True,
ch_0000000000000b19,1789856400,70525,usd,succeeded,True,
ch_0000000000000b1a,1789861080,23692,usd,succeeded,True,
ch_0000000000000b1b,1789833960,81767,usd,succeeded,True,
ch_0000000000000b1c,1789819560,33663,usd,succeeded,True,
ch_0000000000000b1d,1789843740,41217,usd,succeeded,True,
ch_0000000000000b1e,1789823220,20579,usd,succeeded,True,
ch_0000000000000b1f,1789847700,41642,usd,succeeded,True,
ch_0000000000000b20,1789797180,24203,usd,succeeded,True,
ch_0000000000000b21,1789798200,49133,usd,succeeded,True,
ch_0000000000000b22,1789813140,39908,usd,succeeded,True,
ch_0000000000000b23,1789779720,79361,usd,succeeded,True,
ch_0000000000000b24,1789819020,4679,usd,succeeded,True,
ch_0000000000000b25,1789817580,25294,usd,succeeded,True,
ch_0000000000000b26,1789831800,21840,usd,succeeded,True,
ch_0000000000000b27,1789814280,82046,usd,succeeded,True,
ch_0000000000000b28,1789804740,13577,usd,succeeded,True,
ch_0000000000000b29,1789801680,25718,usd,succeeded,True,
ch_0000000000000b2a,1789852860,12084,usd,succeeded,True,
ch_0000000000000b2b,1789852920,15971,usd,succeeded,True,
ch_0000000000000b2c,1789814880,61191,usd,succeeded,True,
ch_0000000000000b2d,1789852440,7731,usd,succeeded,True,
ch_0000000000000b2e,1789812480,43968,usd,succeeded,True,
ch_0000000000000b2f,1789784040,65555,usd,succeeded,True,
ch_0000000000000b30,1789857120,42183,usd,succeeded,True,
ch_0000000000000b31,1789857060,63237,usd,failed,True,
ch_0000000000000b32,1789798800,108183,usd,succeeded,True,
ch_0000000000000b33,1789814940,14240,usd,succeeded,True,
ch_0000000000000b34,1789842240,27679,usd,succeeded,True,
ch_0000000000000b35,1789800180,12296,usd,succeeded,True,
ch_0000000000000b36,1789848780,16861,usd,succeeded,True,
ch_0000000000000b37,1789852380,75017,usd,succeeded,True,
ch_0000000000000b38,1789778040,10877,usd,succeeded,True,
ch_0000000000000b39,1789842180,25484,usd,succeeded,True,
ch_0000000000000b3a,1789852260,32733,usd,succeeded,True,
ch_0000000000000b3b,1789787220,40716,usd,succeeded,True,
ch_0000000000000b3c,1789819560,35326,usd,succeeded,True,
ch_0000000000000b3d,1789782900,42180,usd,succeeded,True,
ch_0000000000000b3e,1789851840,79671,usd,succeeded,True,
ch_0000000000000b3f,1789838700,40495,usd,succeeded,True,
ch_0000000000000b40,1789785660,73286,usd,succeeded,True,
ch_0000000000000b41,1789811100,8254,usd,succeeded,True,
ch_0000000000000b42,1789864260,21491,usd,succeeded,True,
ch_0000000000000b43,1789935840,22767,usd,succeeded,True,
ch_0000000000000b44,1789938900,28613,usd,succeeded,True,
ch_0000000000000b45,1789941360,32677,usd,succeeded,True,
ch_0000000000000b46,1789917720,16332,usd,succeeded,True,
ch_0000000000000b47,1789906920,28036,usd,succeeded,True,
ch_0000000000000b48,1789872240,109516,usd,succeeded,True,
ch_0000000000000b49,1789905960,6856,usd,succeeded,True,
ch_0000000000000b4a,1789863480,16414,usd,succeeded,True,
ch_0000000000000b4b,1789866480,26319,usd,succeeded,True,
ch_0000000000000b4c,1789942980,34840,usd,succeeded,True,
ch_0000000000000b4d,1789923300,59520,usd,succeeded,True,
ch_0000000000000b4e,1789942380,22550,usd,succeeded,True,
ch_0000000000000b4f,1789917120,105703,usd,succeeded,True,
ch_0000000000000b50,1789931400,66704,usd,succeeded,True,
ch_0000000000000b51,1789913880,34719,usd,succeeded,True,
ch_0000000000000b52,1789907940,68472,usd,succeeded,True,
ch_0000000000000b53,1789870740,21273,usd,succeeded,True,
ch_0000000000000b54,1789909500,13947,usd,succeeded,True,
ch_0000000000000b55,1789881300,26791,usd,succeeded,True,
ch_0000000000000b56,1789886160,81664,usd,succeeded,True,
ch_0000000000000b57,1789880340,32676,usd,succeeded,True,
ch_0000000000000b58,1789908060,8866,usd,succeeded,True,
ch_0000000000000b59,1789882200,10126,usd,succeeded,True,
ch_0000000000000b5a,1789906140,25735,usd,succeeded,True,
ch_0000000000000b5b,1789869840,47207,usd,succeeded,True,
ch_0000000000000b5c,1789894080,5908,usd,succeeded,True,
ch_0000000000000b5d,1789946040,65027,usd,succeeded,True,
ch_0000000000000b5e,1789916820,62482,usd,succeeded,True,
ch_0000000000000b5f,1789947840,26943,usd,succeeded,True,
ch_0000000000000b60,1789941960,24512,usd,succeeded,True,
ch_0000000000000b61,1789940760,40332,usd,succeeded,True,
ch_0000000000000b62,1789868220,18067,usd,succeeded,True,
ch_0000000000000b63,1789941180,30960,usd,succeeded,True,
ch_0000000000000b64,1789939740,96399,usd,succeeded,True,
ch_0000000000000b65,1789901100,11954,usd,succeeded,True,
ch_0000000000000b66,1789904160,28437,usd,succeeded,True,
ch_0000000000000b67,1789940760,38539,usd,succeeded,True,
ch_0000000000000b68,1789867440,17274,usd,succeeded,True,
ch_0000000000000b69,1789880040,61936,usd,succeeded,True,
ch_0000000000000b6a,1789914180,53258,usd,succeeded,True,
ch_0000000000000b6b,1789874460,15883,usd,succeeded,True,
ch_0000000000000b6c,1789863360,23800,usd,succeeded,True,
ch_0000000000000b6d,1789906800,42074,usd,succeeded,True,
ch_0000000000000b6e,1789892040,19990,usd,succeeded,True,
ch_0000000000000b6f,1789917240,42887,usd,succeeded,True,
ch_0000000000000b70,1789912920,9592,usd,succeeded,True,
ch_0000000000000b71,1789890240,106897,usd,succeeded,True,
ch_0000000000000b72,1789926300,64008,usd,succeeded,True,
ch_0000000000000b73,1789912080,31229,usd,succeeded,True,
ch_0000000000000b74,1789913340,180905,usd,succeeded,True,
ch_0000000000000b75,1789903320,28832,usd,succeeded,True,
ch_0000000000000b76,1789909200,13271,usd,succeeded,True,
ch_0000000000000b77,1789891800,22383,usd,succeeded,True,
ch_0000000000000b78,1789892760,14282,usd,succeeded,True,
ch_0000000000000b79,1789874940,8864,usd,succeeded,True,
ch_0000000000000b7a,1789909860,160419,usd,succeeded,True,
ch_0000000000000b7b,1789936320,8706,usd,succeeded,True,
ch_0000000000000b7c,1789945320,29044,usd,succeeded,True,
ch_0000000000000b7d,1789877220,55502,usd,succeeded,True,
ch_0000000000000b7e,1789904220,35742,usd,succeeded,True,
ch_0000000000000b7f,1789888860,8948,usd,succeeded,True,
ch_0000000000000b80,1789919100,6967,usd,succeeded,True,
ch_0000000000000b81,1789900920,16518,usd,succeeded,True,
ch_0000000000000b82,1789919100,16896,usd,succeeded,True,
ch_0000000000000b83,1789900620,14796,usd,succeeded,True,
ch_0000000000000b84,1789875420,106855,usd,succeeded,True,
ch_0000000000000b85,1789942620,6053,usd,succeeded,True,
ch_0000000000000b86,1789889820,50673,usd,succeeded,True,
ch_0000000000000b87,1789926960,22067,usd,succeeded,True,
ch_0000000000000b88,1789875480,14893,usd,succeeded,True,
ch_0000000000000b89,1789902780,11821,usd,succeeded,True,
ch_0000000000000b8a,1789868160,25135,usd,succeeded,True,
ch_0000000000000b8b,1789891500,3135,usd,succeeded,True,
ch_0000000000000b8c,1789973580,10441,usd,succeeded,True,
ch_0000000000000b8d,1790004120,10850,usd,succeeded,True,
ch_0000000000000b8e,1789996140,60734,usd,succeeded,True,
ch_0000000000000b8f,1790024100,18378,usd,succeeded,True,
ch_0000000000000b90,1790010300,118622,usd,succeeded,True,
ch_0000000000000b91,1789952940,24629,usd,succeeded,True,
ch_0000000000000b92,1790022960,48741,usd,succeeded,True,
ch_0000000000000b93,1789992180,8767,usd,succeeded,True,
ch_0000000000000b94,1789993620,25463,usd,succeeded,True,
ch_0000000000000b95,1790005560,54720,usd,succeeded,True,
ch_0000000000000b96,1789983180,62035,usd,succeeded,True,
ch_0000000000000b97,1789992600,47796,usd,succeeded,True,
ch_0000000000000b98,1790006040,49998,usd,succeeded,True,
ch_0000000000000b99,1789974480,19710,usd,succeeded,True,
ch_0000000000000b9a,1790003160,26945,usd,succeeded,True,
ch_0000000000000b9b,1790023560,51652,usd,succeeded,True,
ch_0000000000000b9c,1790009100,5748,usd,succeeded,True,
ch_0000000000000b9d,1790003400,4595,usd,succeeded,True,
ch_0000000000000b9e,1789982520,31541,usd,succeeded,True,
ch_0000000000000b9f,1790010180,56045,usd,succeeded,True,
ch_0000000000000ba0,1789957380,31489,usd,succeeded,True,
ch_0000000000000ba1,1789962900,10875,usd,succeeded,True,
ch_0000000000000ba2,1789966440,30501,usd,succeeded,True,
ch_0000000000000ba3,1790001540,47624,usd,succeeded,True,
ch_0000000000000ba4,1790028120,25745,usd,succeeded,True,
ch_0000000000000ba5,1790008020,26530,usd,succeeded,True,
ch_0000000000000ba6,1789983480,21031,usd,succeeded,True,
ch_0000000000000ba7,1789961820,72719,usd,succeeded,True,
ch_0000000000000ba8,1790022420,30663,usd,succeeded,True,
ch_0000000000000ba9,1789985700,43621,usd,succeeded,True,
ch_0000000000000baa,1790005020,49679,usd,succeeded,True,
ch_0000000000000bab,1789956060,103674,usd,succeeded,True,
ch_0000000000000bac,1789949700,34611,usd,succeeded,True,
ch_0000000000000bad,1790033520,6800,usd,succeeded,True,
ch_0000000000000bae,1789978560,4195,usd,succeeded,True,
ch_0000000000000baf,1789960860,25975,usd,succeeded,True,
ch_0000000000000bb0,1789973340,27927,usd,succeeded,True,
ch_0000000000000bb1,1790001840,87311,usd,succeeded,True,
ch_0000000000000bb2,1790027640,58815,usd,succeeded,True,
ch_0000000000000bb3,1789969740,66916,usd,succeeded,True,
ch_0000000000000bb4,1790017260,10371,usd,succeeded,True,
ch_0000000000000bb5,1790001180,46600,usd,succeeded,True,
ch_0000000000000bb6,1789973280,33342,usd,succeeded,True,
ch_0000000000000bb7,1789959660,40594,usd,succeeded,True,
ch_0000000000000bb8,1790001960,60719,usd,succeeded,True,
ch_0000000000000bb9,1789960620,13299,usd,succeeded,True,
ch_0000000000000bba,1789997460,14579,usd,succeeded,True,
ch_0000000000000bbb,1789968120,33791,usd,succeeded,True,
ch_0000000000000bbc,1789968060,33013,usd,succeeded,True,
ch_0000000000000bbd,1790005920,33011,usd,succeeded,True,
ch_0000000000000bbe,1789998300,28577,usd,succeeded,True,
ch_0000000000000bbf,1789966740,48628,usd,succeeded,True,
ch_0000000000000bc0,1790031960,14702,usd,succeeded,True,
ch_0000000000000bc1,1789964160,89961,usd,succeeded,True,
ch_0000000000000bc2,1789951200,48684,usd,succeeded,True,
ch_0000000000000bc3,1790014740,41143,usd,succeeded,True,
ch_0000000000000bc4,1790026440,25674,usd,succeeded,True,
ch_0000000000000bc5,1790108820,21972,usd,succeeded,True,
ch_0000000000000bc6,1790094360,46181,usd,succeeded,True,
ch_0000000000000bc7,1790042040,47690,usd,succeeded,True,
ch_0000000000000bc8,1790081580,15444,usd,succeeded,True,
ch_0000000000000bc9,1790069580,38480,usd,succeeded,True,
ch_0000000000000bca,1790043360,55286,usd,succeeded,True,
ch_0000000000000bcb,1790072520,35073,usd,succeeded,True,
ch_0000000000000bcc,1790085900,74021,usd,succeeded,True,
ch_0000000000000bcd,1790089140,33188,usd,succeeded,True,
ch_0000000000000bce,1790082780,33336,usd,succeeded,True,
ch_0000000000000bcf,1790110080,14482,usd,succeeded,True,
ch_0000000000000bd0,1790065380,30039,usd,succeeded,True,
ch_0000000000000bd1,1790073900,37239,usd,succeeded,True,
ch_0000000000000bd2,1790050560,49587,usd,succeeded,True,
ch_0000000000000bd3,1790072520,54940,usd,succeeded,True,
ch_0000000000000bd4,1790107620,17913,usd,succeeded,True,
ch_0000000000000bd5,1790106240,78804,usd,succeeded,True,
ch_0000000000000bd6,1790061840,18923,usd,succeeded,True,
ch_0000000000000bd7,1790071620,6595,usd,succeeded,True,
ch_0000000000000bd8,1790049300,12264,usd,succeeded,True,
ch_0000000000000bd9,1790083980,15688,usd,succeeded,True,
ch_0000000000000bda,1790048160,14860,usd,succeeded,True,
ch_0000000000000bdb,1790057520,34314,usd,succeeded,True,
ch_0000000000000bdc,1790044860,40151,usd,succeeded,True,
ch_0000000000000bdd,1790056560,44951,usd,succeeded,True,
ch_0000000000000bde,1790086020,15858,usd,succeeded,True,
ch_0000000000000bdf,1790040240,32017,usd,succeeded,True,
ch_0000000000000be0,1790063820,81782,usd,succeeded,True,
ch_0000000000000be1,1790067960,41249,usd,succeeded,True,
ch_0000000000000be2,1790083680,104260,usd,succeeded,True,
ch_0000000000000be3,1790049900,8870,usd,succeeded,True,
ch_0000000000000be4,1790069460,3174,usd,succeeded,True,
ch_0000000000000be5,1790106720,68131,usd,succeeded,True,
ch_0000000000000be6,1790084220,74843,usd,succeeded,True,
ch_0000000000000be7,1790121300,15819,usd,succeeded,True,
ch_0000000000000be8,1790067060,26308,usd,succeeded,True,
ch_0000000000000be9,1790071080,15022,usd,succeeded,True,
ch_0000000000000bea,1790041200,28211,usd,succeeded,True,
ch_0000000000000beb,1790100720,5820,usd,succeeded,True,
ch_0000000000000bec,1790136360,3815,usd,succeeded,True,
ch_0000000000000bed,1790122620,45449,usd,succeeded,True,
ch_0000000000000bee,1790201460,27863,usd,succeeded,True,
ch_0000000000000bef,1790130420,70140,usd,succeeded,True,
ch_0000000000000bf0,1790169360,53539,usd,succeeded,True,
ch_0000000000000bf1,1790153520,18511,usd,succeeded,True,
ch_0000000000000bf2,1790194860,133765,usd,succeeded,True,
ch_0000000000000bf3,1790140140,22738,usd,succeeded,True,
ch_0000000000000bf4,1790178300,15708,usd,succeeded,True,
ch_0000000000000bf5,1790156220,23525,usd,succeeded,True,
ch_0000000000000bf6,1790122020,58066,usd,succeeded,True,
ch_0000000000000bf7,1790200080,20818,usd,succeeded,True,
ch_0000000000000bf8,1790187240,76358,usd,succeeded,True,
ch_0000000000000bf9,1790131380,41371,usd,succeeded,True,
ch_0000000000000bfa,1790195820,17718,usd,succeeded,True,
ch_0000000000000bfb,1790162520,23132,usd,succeeded,True,
ch_0000000000000bfc,1790165760,46024,usd,succeeded,True,
ch_0000000000000bfd,1790140500,42925,usd,succeeded,True,
ch_0000000000000bfe,1790159460,97643,usd,succeeded,True,
ch_0000000000000bff,1790203740,33763,usd,succeeded,True,
ch_0000000000000c00,1790195340,17933,usd,succeeded,True,
ch_0000000000000c01,1790172660,94361,usd,succeeded,True,
ch_0000000000000c02,1790191800,7253,usd,succeeded,True,
ch_0000000000000c03,1790148240,101821,usd,succeeded,True,
ch_0000000000000c04,1790128200,24354,usd,succeeded,True,
ch_0000000000000c05,1790175960,35655,usd,succeeded,True,
ch_0000000000000c06,1790197860,25633,usd,succeeded,True,
ch_0000000000000c07,1790203140,52259,usd,succeeded,True,
ch_0000000000000c08,1790190420,22436,usd,succeeded,True,
ch_0000000000000c09,1790179560,52340,usd,succeeded,True,
ch_0000000000000c0a,1790172720,35299,usd,succeeded,True,
ch_0000000000000c0b,1790155320,29673,usd,succeeded,True,
ch_0000000000000c0c,1790159700,22605,usd,succeeded,True,
ch_0000000000000c0d,1790145600,21027,usd,succeeded,True,
ch_0000000000000c0e,1790135040,10091,usd,succeeded,True,
ch_0000000000000c0f,1790165340,29931,usd,succeeded,True,
ch_0000000000000c10,1790137920,78777,usd,succeeded,True,
ch_0000000000000c11,1790232900,45197,usd,succeeded,True,
ch_0000000000000c12,1790261400,46403,usd,succeeded,True,
ch_0000000000000c13,1790284020,15682,usd,succeeded,True,
ch_0000000000000c14,1790284440,24880,usd,succeeded,True,
ch_0000000000000c15,1790240460,84834,usd,succeeded,True,
ch_0000000000000c16,1790266860,5906,usd,succeeded,True,
ch_0000000000000c17,1790210880,63957,usd,succeeded,True,
ch_0000000000000c18,1790209140,4804,usd,succeeded,True,
ch_0000000000000c19,1790213340,23020,usd,succeeded,True,
ch_0000000000000c1a,1790271120,54163,usd,succeeded,True,
ch_0000000000000c1b,1790268840,20442,usd,succeeded,True,
ch_0000000000000c1c,1790216160,41975,usd,succeeded,True,
ch_0000000000000c1d,1790284980,18363,usd,succeeded,True,
ch_0000000000000c1e,1790242560,9224,usd,succeeded,True,
ch_0000000000000c1f,1790232180,22155,usd,succeeded,True,
ch_0000000000000c20,1790219880,179440,usd,succeeded,True,
ch_0000000000000c21,1790221920,8187,usd,succeeded,True,
ch_0000000000000c22,1790243700,12342,usd,succeeded,True,
ch_0000000000000c23,1790277840,39110,usd,succeeded,True,
ch_0000000000000c24,1790280300,79709,usd,succeeded,True,
ch_0000000000000c25,1790260320,22907,usd,succeeded,True,
ch_0000000000000c26,1790271840,58320,usd,succeeded,True,
ch_0000000000000c27,1790224680,1939,usd,succeeded,True,
ch_0000000000000c28,1790240340,31473,usd,succeeded,True,
ch_0000000000000c29,1790248380,17715,usd,succeeded,True,
ch_0000000000000c2a,1790272740,11954,usd,succeeded,True,
ch_0000000000000c2b,1790228160,9836,usd,succeeded,True,
ch_0000000000000c2c,1790239920,22737,usd,succeeded,True,
