id,order_id,kind,status,created_at,amount,currency,gateway,processed_at,payment_method_type
8003265,5003265,sale,success,2026-09-17T17:25:00+00:00,1745.81,USD,shopify_payments,2026-09-17T17:25:00+00:00,credit_card
8003266,5003266,sale,success,2026-09-17T15:49:00+00:00,415.27,USD,shopify_payments,2026-09-17T15:49:00+00:00,credit_card
8003267,5003267,sale,success,2026-09-17T20:02:00+00:00,325.45,USD,shopify_payments,2026-09-17T20:02:00+00:00,credit_card
8003268,5003268,sale,success,2026-09-17T22:33:00+00:00,388.33,USD,shopify_payments,2026-09-17T22:33:00+00:00,credit_card
8003269,5003269,sale,success,2026-09-17T05:55:00+00:00,628.85,USD,shopify_payments,2026-09-17T05:55:00+00:00,credit_card
8003270,5003270,sale,success,2026-09-17T10:25:00+00:00,513.46,USD,shopify_payments,2026-09-17T10:25:00+00:00,credit_card
8003271,5003271,sale,success,2026-09-17T19:03:00+00:00,114.0,USD,shopify_payments,2026-09-17T19:03:00+00:00,credit_card
8003272,5003272,sale,success,2026-09-17T18:11:00+00:00,43.95,USD,stripe,2026-09-17T18:11:00+00:00,credit_card
8003273,5003273,sale,success,2026-09-17T07:59:00+00:00,110.2,USD,stripe,2026-09-17T07:59:00+00:00,credit_card
8003274,5003274,sale,success,2026-09-17T21:58:00+00:00,409.33,USD,paypal,2026-09-17T21:58:00+00:00,paypal
8003275,5003275,sale,success,2026-09-17T07:15:00+00:00,257.08,USD,shopify_payments,2026-09-17T07:15:00+00:00,credit_card
8003276,5003276,sale,success,2026-09-17T02:04:00+00:00,190.31,USD,shopify_payments,2026-09-17T02:04:00+00:00,credit_card
8003277,5003277,sale,success,2026-09-17T09:27:00+00:00,363.59,USD,shopify_payments,2026-09-17T09:27:00+00:00,credit_card
8003278,5003278,sale,success,2026-09-17T04:28:00+00:00,335.48,USD,shopify_payments,2026-09-17T04:28:00+00:00,credit_card
8003279,5003279,sale,success,2026-09-17T11:03:00+00:00,1065.32,USD,shopify_payments,2026-09-17T11:03:00+00:00,credit_card
8003280,5003280,sale,success,2026-09-17T18:46:00+00:00,83.14,USD,paypal,2026-09-17T18:46:00+00:00,paypal
8003281,5003281,sale,success,2026-09-17T01:55:00+00:00,65.55,USD,shopify_payments,2026-09-17T01:55:00+00:00,credit_card
8003282,5003282,sale,success,2026-09-17T07:55:00+00:00,1374.93,USD,shopify_payments,2026-09-17T07:55:00+00:00,credit_card
8003283,5003283,sale,success,2026-09-17T11:41:00+00:00,401.52,USD,shopify_payments,2026-09-17T11:41:00+00:00,credit_card
8003284,5003284,sale,success,2026-09-17T15:24:00+00:00,490.33,USD,stripe,2026-09-17T15:24:00+00:00,credit_card
8003285,5003285,sale,success,2026-09-17T06:04:00+00:00,955.21,USD,stripe,2026-09-17T06:04:00+00:00,credit_card
8003286,5003286,sale,success,2026-09-17T19:55:00+00:00,804.27,USD,shopify_payments,2026-09-17T19:55:00+00:00,credit_card
8003287,5003287,sale,success,2026-09-17T09:06:00+00:00,403.94,USD,shopify_payments,2026-09-17T09:06:00+00:00,credit_card
8003288,5003288,sale,success,2026-09-17T02:19:00+00:00,385.0,USD,shopify_payments,2026-09-17T02:19:00+00:00,credit_card
8003289,5003289,sale,success,2026-09-17T09:00:00+00:00,1197.12,USD,paypal,2026-09-17T09:00:00+00:00,paypal
8003290,5003290,sale,success,2026-09-17T03:42:00+00:00,245.08,USD,shopify_payments,2026-09-17T03:42:00+00:00,credit_card
8003291,5003291,sale,success,2026-09-17T01:15:00+00:00,207.78,USD,shopify_payments,2026-09-17T01:15:00+00:00,credit_card
8003292,5003292,sale,success,2026-09-17T10:28:00+00:00,83.78,USD,paypal,2026-09-17T10:28:00+00:00,paypal
8003293,5003293,sale,success,2026-09-17T09:06:00+00:00,506.17,USD,shopify_payments,2026-09-17T09:06:00+00:00,credit_card
8003294,5003294,sale,success,2026-09-17T09:32:00+00:00,1386.6,USD,stripe,2026-09-17T09:32:00+00:00,credit_card
8003295,5003295,sale,success,2026-09-17T03:21:00+00:00,212.39,USD,paypal,2026-09-17T03:21:00+00:00,paypal
8003296,5003296,sale,success,2026-09-17T20:59:00+00:00,426.26,USD,stripe,2026-09-17T20:59:00+00:00,credit_card
8003297,5003297,sale,success,2026-09-17T07:03:00+00:00,646.49,USD,paypal,2026-09-17T07:03:00+00:00,paypal
8003298,5003298,sale,success,2026-09-17T19:10:00+00:00,264.33,USD,shopify_payments,2026-09-17T19:10:00+00:00,credit_card
8003299,5003299,sale,success,2026-09-17T04:34:00+00:00,640.01,USD,shopify_payments,2026-09-17T04:34:00+00:00,credit_card
8003300,5003300,sale,success,2026-09-17T17:01:00+00:00,277.02,USD,shopify_payments,2026-09-17T17:01:00+00:00,credit_card
8003301,5003301,sale,success,2026-09-17T19:18:00+00:00,627.86,USD,shopify_payments,2026-09-17T19:18:00+00:00,credit_card
8003302,5003302,sale,success,2026-09-17T19:44:00+00:00,128.83,USD,shopify_payments,2026-09-17T19:44:00+00:00,credit_card
8003303,5003303,sale,success,2026-09-17T01:29:00+00:00,65.46,USD,shopify_payments,2026-09-17T01:29:00+00:00,credit_card
8003304,5003304,sale,success,2026-09-17T11:00:00+00:00,108.38,USD,stripe,2026-09-17T11:00:00+00:00,credit_card
8003305,5003305,sale,success,2026-09-17T02:00:00+00:00,454.85,USD,shopify_payments,2026-09-17T02:00:00+00:00,credit_card
8003306,5003306,sale,success,2026-09-17T11:37:00+00:00,409.92,USD,shopify_payments,2026-09-17T11:37:00+00:00,credit_card
8003307,5003307,sale,success,2026-09-17T20:09:00+00:00,278.98,USD,stripe,2026-09-17T20:09:00+00:00,credit_card
8003308,5003308,sale,success,2026-09-17T14:15:00+00:00,240.23,USD,shopify_payments,2026-09-17T14:15:00+00:00,credit_card
8003309,5003309,sale,success,2026-09-17T01:05:00+00:00,654.64,USD,shopify_payments,2026-09-17T01:05:00+00:00,credit_card
8003310,5003310,sale,success,2026-09-17T21:51:00+00:00,568.42,USD,shopify_payments,2026-09-17T21:51:00+00:00,credit_card
8003311,5003311,sale,success,2026-09-18T15:13:00+00:00,436.25,USD,shopify_payments,2026-09-18T15:13:00+00:00,credit_card
8003312,5003312,sale,success,2026-09-18T02:35:00+00:00,425.34,USD,shopify_payments,2026-09-18T02:35:00+00:00,credit_card
8003313,5003313,sale,success,2026-09-18T11:48:00+00:00,318.29,USD,paypal,2026-09-18T11:48:00+00:00,paypal
8003314,5003314,sale,success,2026-09-18T01:26:00+00:00,251.46,USD,paypal,2026-09-18T01:26:00+00:00,paypal
8003315,5003315,sale,success,2026-09-18T16:17:00+00:00,101.56,USD,shopify_payments,2026-09-18T16:17:00+00:00,credit_card
8003316,5003316,sale,success,2026-09-18T15:28:00+00:00,204.41,USD,paypal,2026-09-18T15:28:00+00:00,paypal
8003317,5003317,sale,success,2026-09-18T07:53:00+00:00,679.78,USD,shopify_payments,2026-09-18T07:53:00+00:00,credit_card
8003318,5003318,sale,success,2026-09-18T14:13:00+00:00,1004.99,USD,shopify_payments,2026-09-18T14:13:00+00:00,credit_card
8003319,5003319,sale,success,2026-09-18T15:56:00+00:00,1755.3,USD,shopify_payments,2026-09-18T15:56:00+00:00,credit_card
8003320,5003320,sale,success,2026-09-18T20:53:00+00:00,346.52,USD,shopify_payments,2026-09-18T20:53:00+00:00,credit_card
8003321,5003321,sale,success,2026-09-18T09:28:00+00:00,202.33,USD,shopify_payments,2026-09-18T09:28:00+00:00,credit_card
8003322,5003322,sale,success,2026-09-18T16:07:00+00:00,313.9,USD,stripe,2026-09-18T16:07:00+00:00,credit_card
8003323,5003323,sale,success,2026-09-18T16:42:00+00:00,655.91,USD,shopify_payments,2026-09-18T16:42:00+00:00,credit_card
8003324,5003324,sale,success,2026-09-18T21:11:00+00:00,257.47,USD,shopify_payments,2026-09-18T21:11:00+00:00,credit_card
8003325,5003325,sale,success,2026-09-18T04:16:00+00:00,795.96,USD,shopify_payments,2026-09-18T04:16:00+00:00,credit_card
8003326,5003326,sale,success,2026-09-18T04:10:00+00:00,588.01,USD,stripe,2026-09-18T04:10:00+00:00,credit_card
8003327,5003327,sale,success,2026-09-18T21:51:00+00:00,311.47,USD,shopify_payments,2026-09-18T21:51:00+00:00,credit_card
8003328,5003328,sale,success,2026-09-18T19:19:00+00:00,180.75,USD,shopify_payments,2026-09-18T19:19:00+00:00,credit_card
8003329,5003329,sale,success,2026-09-18T16:55:00+00:00,730.22,USD,shopify_payments,2026-09-18T16:55:00+00:00,credit_card
8003330,5003330,sale,success,2026-09-18T20:59:00+00:00,571.22,USD,shopify_payments,2026-09-18T20:59:00+00:00,credit_card
8003331,5003331,sale,failure,2026-09-18T14:19:00+00:00,269.91,USD,shopify_payments,2026-09-18T14:19:00+00:00,credit_card
8003332,5003332,sale,success,2026-09-18T00:41:00+00:00,22.76,USD,paypal,2026-09-18T00:41:00+00:00,paypal
8003333,5003333,sale,success,2026-09-18T19:57:00+00:00,327.62,USD,shopify_payments,2026-09-18T19:57:00+00:00,credit_card
8003334,5003334,sale,success,2026-09-18T17:23:00+00:00,354.3,USD,shopify_payments,2026-09-18T17:23:00+00:00,credit_card
8003335,5003335,sale,success,2026-09-18T14:40:00+00:00,511.27,USD,shopify_payments,2026-09-18T14:40:00+00:00,credit_card
8003336,5003336,sale,success,2026-09-18T04:36:00+00:00,187.2,USD,shopify_payments,2026-09-18T04:36:00+00:00,credit_card
8003337,5003337,sale,success,2026-09-18T23:49:00+00:00,225.04,USD,shopify_payments,2026-09-18T23:49:00+00:00,credit_card
8003338,5003338,sale,success,2026-09-18T03:49:00+00:00,156.69,USD,paypal,2026-09-18T03:49:00+00:00,paypal
8003339,5003339,sale,success,2026-09-18T14:29:00+00:00,417.18,USD,shopify_payments,2026-09-18T14:29:00+00:00,credit_card
8003340,5003340,sale,success,2026-09-18T06:44:00+00:00,123.1,USD,paypal,2026-09-18T06:44:00+00:00,paypal
8003341,5003341,sale,success,2026-09-18T08:53:00+00:00,116.2,USD,shopify_payments,2026-09-18T08:53:00+00:00,credit_card
8003342,5003342,sale,success,2026-09-18T01:49:00+00:00,362.4,USD,shopify_payments,2026-09-18T01:49:00+00:00,credit_card
8003343,5003343,sale,success,2026-09-18T19:08:00+00:00,1005.75,USD,shopify_payments,2026-09-18T19:08:00+00:00,credit_card
8003344,5003344,sale,success,2026-09-18T06:22:00+00:00,893.17,USD,shopify_payments,2026-09-18T06:22:00+00:00,credit_card
8003345,5003345,sale,success,2026-09-18T22:09:00+00:00,126.35,USD,shopify_payments,2026-09-18T22:09:00+00:00,credit_card
8003346,5003346,sale,success,2026-09-18T00:14:00+00:00,83.83,USD,shopify_payments,2026-09-18T00:14:00+00:00,credit_card
8003347,5003347,sale,success,2026-09-18T20:38:00+00:00,355.24,USD,shopify_payments,2026-09-18T20:38:00+00:00,credit_card
8003348,5003348,sale,success,2026-09-18T06:25:00+00:00,198.42,USD,shopify_payments,2026-09-18T06:25:00+00:00,credit_card
8003349,5003349,sale,success,2026-09-18T14:45:00+00:00,844.19,USD,stripe,2026-09-18T14:45:00+00:00,credit_card
8003350,5003350,sale,success,2026-09-18T01:40:00+00:00,79.9,USD,shopify_payments,2026-09-18T01:40:00+00:00,credit_card
8003351,5003351,sale,success,2026-09-18T18:14:00+00:00,49.87,USD,shopify_payments,2026-09-18T18:14:00+00:00,credit_card
8003352,5003352,sale,success,2026-09-18T03:33:00+00:00,921.91,USD,paypal,2026-09-18T03:33:00+00:00,paypal
8003353,5003353,sale,success,2026-09-18T06:43:00+00:00,112.34,USD,paypal,2026-09-18T06:43:00+00:00,paypal
8003354,5003354,sale,success,2026-09-18T18:08:00+00:00,269.69,USD,paypal,2026-09-18T18:08:00+00:00,paypal
8003355,5003355,sale,success,2026-09-18T06:48:00+00:00,356.31,USD,shopify_payments,2026-09-18T06:48:00+00:00,credit_card
8003356,5003356,sale,success,2026-09-18T18:30:00+00:00,622.97,USD,shopify_payments,2026-09-18T18:30:00+00:00,credit_card
8003357,5003357,sale,success,2026-09-18T04:06:00+00:00,129.46,USD,paypal,2026-09-18T04:06:00+00:00,paypal
8003358,5003358,sale,success,2026-09-18T03:42:00+00:00,161.11,USD,shopify_payments,2026-09-18T03:42:00+00:00,credit_card
8003359,5003359,sale,success,2026-09-18T13:39:00+00:00,785.45,USD,shopify_payments,2026-09-18T13:39:00+00:00,credit_card
8003360,5003360,sale,success,2026-09-18T08:30:00+00:00,897.75,USD,shopify_payments,2026-09-18T08:30:00+00:00,credit_card
8003361,5003361,sale,success,2026-09-18T11:59:00+00:00,22.75,USD,shopify_payments,2026-09-18T11:59:00+00:00,credit_card
8003362,5003362,sale,success,2026-09-18T09:04:00+00:00,676.38,USD,shopify_payments,2026-09-18T09:04:00+00:00,credit_card
8003363,5003363,sale,success,2026-09-18T11:18:00+00:00,95.93,USD,paypal,2026-09-18T11:18:00+00:00,paypal
8003364,5003364,sale,success,2026-09-18T15:56:00+00:00,575.45,USD,shopify_payments,2026-09-18T15:56:00+00:00,credit_card
8003365,5003365,sale,success,2026-09-18T16:44:00+00:00,492.87,USD,shopify_payments,2026-09-18T16:44:00+00:00,credit_card
8003366,5003366,sale,success,2026-09-18T02:16:00+00:00,302.47,USD,shopify_payments,2026-09-18T02:16:00+00:00,credit_card
8003367,5003367,sale,success,2026-09-18T17:58:00+00:00,197.42,USD,shopify_payments,2026-09-18T17:58:00+00:00,credit_card
8003368,5003368,sale,success,2026-09-18T10:05:00+00:00,131.07,USD,paypal,2026-09-18T10:05:00+00:00,paypal
8003369,5003369,sale,success,2026-09-18T00:40:00+00:00,328.55,USD,shopify_payments,2026-09-18T00:40:00+00:00,credit_card
8003370,5003370,sale,success,2026-09-18T01:55:00+00:00,411.46,USD,shopify_payments,2026-09-18T01:55:00+00:00,credit_card
8003371,5003371,sale,success,2026-09-18T11:21:00+00:00,559.2,USD,shopify_payments,2026-09-18T11:21:00+00:00,credit_card
8003372,5003372,sale,success,2026-09-18T11:34:00+00:00,747.25,USD,shopify_payments,2026-09-18T11:34:00+00:00,credit_card
8003373,5003373,sale,success,2026-09-18T12:41:00+00:00,511.85,USD,paypal,2026-09-18T12:41:00+00:00,paypal
8003374,5003374,sale,success,2026-09-18T19:45:00+00:00,218.0,USD,paypal,2026-09-18T19:45:00+00:00,paypal
8003375,5003375,sale,success,2026-09-18T03:50:00+00:00,125.36,USD,shopify_payments,2026-09-18T03:50:00+00:00,credit_card
8003376,5003376,sale,success,2026-09-18T03:05:00+00:00,114.08,USD,shopify_payments,2026-09-18T03:05:00+00:00,credit_card
8003377,5003377,sale,success,2026-09-18T21:49:00+00:00,93.61,USD,shopify_payments,2026-09-18T21:49:00+00:00,credit_card
8003378,5003378,sale,success,2026-09-18T14:06:00+00:00,340.52,USD,shopify_payments,2026-09-18T14:06:00+00:00,credit_card
8003379,5003379,sale,success,2026-09-18T11:28:00+00:00,172.75,USD,shopify_payments,2026-09-18T11:28:00+00:00,credit_card
8003380,5003380,sale,success,2026-09-18T04:06:00+00:00,118.41,USD,shopify_payments,2026-09-18T04:06:00+00:00,credit_card
8003381,5003381,sale,success,2026-09-18T09:29:00+00:00,318.7,USD,shopify_payments,2026-09-18T09:29:00+00:00,credit_card
8003382,5003382,sale,success,2026-09-18T16:21:00+00:00,304.11,USD,shopify_payments,2026-09-18T16:21:00+00:00,credit_card
8003383,5003383,sale,success,2026-09-18T01:10:00+00:00,1778.31,USD,paypal,2026-09-18T01:10:00+00:00,paypal
8003384,5003384,sale,success,2026-09-18T22:40:00+00:00,397.9,USD,shopify_payments,2026-09-18T22:40:00+00:00,credit_card
8003385,5003385,sale,success,2026-09-18T01:48:00+00:00,468.66,USD,stripe,2026-09-18T01:48:00+00:00,credit_card
8003386,5003386,sale,success,2026-09-18T21:42:00+00:00,655.63,USD,stripe,2026-09-18T21:42:00+00:00,credit_card
8003387,5003387,sale,success,2026-09-18T14:30:00+00:00,548.23,USD,shopify_payments,2026-09-18T14:30:00+00:00,credit_card
8003388,5003388,sale,success,2026-09-18T02:52:00+00:00,193.05,USD,paypal,2026-09-18T02:52:00+00:00,paypal
8003389,5003389,sale,success,2026-09-18T09:09:00+00:00,107.41,USD,shopify_payments,2026-09-18T09:09:00+00:00,credit_card
8003390,5003390,sale,success,2026-09-18T14:08:00+00:00,906.6,USD,shopify_payments,2026-09-18T14:08:00+00:00,credit_card
8003391,5003391,sale,success,2026-09-18T20:36:00+00:00,224.91,USD,paypal,2026-09-18T20:36:00+00:00,paypal
8003392,5003392,sale,success,2026-09-18T19:28:00+00:00,423.47,USD,paypal,2026-09-18T19:28:00+00:00,paypal
8003393,5003393,sale,success,2026-09-19T08:26:00+00:00,247.05,USD,shopify_payments,2026-09-19T08:26:00+00:00,credit_card
8003394,5003394,sale,success,2026-09-19T07:48:00+00:00,307.62,USD,paypal,2026-09-19T07:48:00+00:00,paypal
8003395,5003395,sale,success,2026-09-19T09:45:00+00:00,241.22,USD,shopify_payments,2026-09-19T09:45:00+00:00,credit_card
8003396,5003396,sale,success,2026-09-19T08:30:00+00:00,74.92,USD,shopify_payments,2026-09-19T08:30:00+00:00,credit_card
8003397,5003397,sale,success,2026-09-19T14:13:00+00:00,321.73,USD,paypal,2026-09-19T14:13:00+00:00,paypal
8003398,5003398,sale,success,2026-09-19T17:28:00+00:00,119.62,USD,paypal,2026-09-19T17:28:00+00:00,paypal
8003399,5003399,sale,success,2026-09-19T18:50:00+00:00,247.24,USD,shopify_payments,2026-09-19T18:50:00+00:00,credit_card
8003400,5003400,sale,success,2026-09-19T22:54:00+00:00,463.12,USD,paypal,2026-09-19T22:54:00+00:00,paypal
8003401,5003401,sale,success,2026-09-19T00:50:00+00:00,478.4,USD,paypal,2026-09-19T00:50:00+00:00,paypal
8003402,5003402,sale,success,2026-09-19T19:14:00+00:00,45.08,USD,paypal,2026-09-19T19:14:00+00:00,paypal
8003403,5003403,sale,success,2026-09-19T07:59:00+00:00,307.29,USD,stripe,2026-09-19T07:59:00+00:00,credit_card
8003404,5003404,sale,success,2026-09-19T02:43:00+00:00,1404.54,USD,stripe,2026-09-19T02:43:00+00:00,credit_card
8003405,5003405,sale,success,2026-09-19T14:39:00+00:00,178.72,USD,shopify_payments,2026-09-19T14:39:00+00:00,credit_card
8003406,5003406,sale,success,2026-09-19T03:54:00+00:00,344.35,USD,paypal,2026-09-19T03:54:00+00:00,paypal
8003407,5003407,sale,success,2026-09-19T17:01:00+00:00,278.19,USD,shopify_payments,2026-09-19T17:01:00+00:00,credit_card
8003408,5003408,sale,success,2026-09-19T12:59:00+00:00,191.27,USD,paypal,2026-09-19T12:59:00+00:00,paypal
8003409,5003409,sale,success,2026-09-19T08:56:00+00:00,357.41,USD,shopify_payments,2026-09-19T08:56:00+00:00,credit_card
8003410,5003410,sale,success,2026-09-19T14:30:00+00:00,228.01,USD,shopify_payments,2026-09-19T14:30:00+00:00,credit_card
8003411,5003411,sale,success,2026-09-19T16:47:00+00:00,885.06,USD,shopify_payments,2026-09-19T16:47:00+00:00,credit_card
8003412,5003412,sale,success,2026-09-19T06:49:00+00:00,617.02,USD,shopify_payments,2026-09-19T06:49:00+00:00,credit_card
8003413,5003413,sale,success,2026-09-19T11:41:00+00:00,225.89,USD,shopify_payments,2026-09-19T11:41:00+00:00,credit_card
8003414,5003414,sale,success,2026-09-19T06:45:00+00:00,356.27,USD,shopify_payments,2026-09-19T06:45:00+00:00,credit_card
8003415,5003415,sale,success,2026-09-19T10:29:00+00:00,288.67,USD,shopify_payments,2026-09-19T10:29:00+00:00,credit_card
8003416,5003416,sale,success,2026-09-19T20:11:00+00:00,386.13,USD,paypal,2026-09-19T20:11:00+00:00,paypal
8003417,5003417,sale,success,2026-09-19T12:28:00+00:00,62.91,USD,paypal,2026-09-19T12:28:00+00:00,paypal
8003418,5003418,sale,success,2026-09-19T08:29:00+00:00,471.56,USD,shopify_payments,2026-09-19T08:29:00+00:00,credit_card
8003419,5003419,sale,success,2026-09-19T13:14:00+00:00,929.78,USD,stripe,2026-09-19T13:14:00+00:00,credit_card
8003420,5003420,sale,success,2026-09-19T19:13:00+00:00,412.28,USD,shopify_payments,2026-09-19T19:13:00+00:00,credit_card
8003421,5003421,sale,success,2026-09-19T18:16:00+00:00,1059.45,USD,paypal,2026-09-19T18:16:00+00:00,paypal
8003422,5003422,sale,success,2026-09-19T17:34:00+00:00,364.18,USD,paypal,2026-09-19T17:34:00+00:00,paypal
8003423,5003423,sale,success,2026-09-19T14:08:00+00:00,359.3,USD,shopify_payments,2026-09-19T14:08:00+00:00,credit_card
8003424,5003424,sale,success,2026-09-19T14:18:00+00:00,352.51,USD,shopify_payments,2026-09-19T14:18:00+00:00,credit_card
8003425,5003425,sale,success,2026-09-19T10:49:00+00:00,496.39,USD,stripe,2026-09-19T10:49:00+00:00,credit_card
8003426,5003426,sale,success,2026-09-19T03:47:00+00:00,749.71,USD,shopify_payments,2026-09-19T03:47:00+00:00,credit_card
8003427,5003427,sale,success,2026-09-19T04:01:00+00:00,71.89,USD,paypal,2026-09-19T04:01:00+00:00,paypal
8003428,5003428,sale,success,2026-09-19T10:28:00+00:00,593.26,USD,shopify_payments,2026-09-19T10:28:00+00:00,credit_card
8003429,5003429,sale,success,2026-09-19T10:58:00+00:00,183.05,USD,paypal,2026-09-19T10:58:00+00:00,paypal
8003430,5003430,sale,success,2026-09-19T11:42:00+00:00,563.39,USD,shopify_payments,2026-09-19T11:42:00+00:00,credit_card
8003431,5003431,sale,success,2026-09-19T11:18:00+00:00,965.91,USD,shopify_payments,2026-09-19T11:18:00+00:00,credit_card
8003432,5003432,sale,success,2026-09-19T19:19:00+00:00,327.95,USD,shopify_payments,2026-09-19T19:19:00+00:00,credit_card
8003433,5003433,sale,success,2026-09-19T04:44:00+00:00,180.48,USD,shopify_payments,2026-09-19T04:44:00+00:00,credit_card
8003434,5003434,sale,success,2026-09-19T20:19:00+00:00,212.79,USD,shopify_payments,2026-09-19T20:19:00+00:00,credit_card
8003435,5003435,sale,success,2026-09-19T01:04:00+00:00,474.88,USD,shopify_payments,2026-09-19T01:04:00+00:00,credit_card
8003436,5003436,sale,success,2026-09-19T20:37:00+00:00,154.93,USD,shopify_payments,2026-09-19T20:37:00+00:00,credit_card
8003437,5003437,sale,success,2026-09-19T13:04:00+00:00,113.56,USD,shopify_payments,2026-09-19T13:04:00+00:00,credit_card
8003438,5003438,sale,success,2026-09-19T04:23:00+00:00,286.07,USD,shopify_payments,2026-09-19T04:23:00+00:00,credit_card
8003439,5003439,sale,success,2026-09-19T13:23:00+00:00,147.06,USD,shopify_payments,2026-09-19T13:23:00+00:00,credit_card
8003440,5003440,sale,success,2026-09-19T22:49:00+00:00,1182.54,USD,shopify_payments,2026-09-19T22:49:00+00:00,credit_card
8003441,5003441,sale,success,2026-09-19T22:19:00+00:00,335.56,USD,shopify_payments,2026-09-19T22:19:00+00:00,credit_card
8003442,5003442,sale,success,2026-09-19T01:44:00+00:00,304.32,USD,shopify_payments,2026-09-19T01:44:00+00:00,credit_card
8003443,5003443,sale,success,2026-09-19T19:33:00+00:00,607.89,USD,shopify_payments,2026-09-19T19:33:00+00:00,credit_card
8003444,5003444,sale,success,2026-09-19T12:07:00+00:00,51.35,USD,shopify_payments,2026-09-19T12:07:00+00:00,credit_card
8003445,5003445,sale,success,2026-09-19T10:14:00+00:00,149.49,USD,shopify_payments,2026-09-19T10:14:00+00:00,credit_card
8003446,5003446,sale,success,2026-09-19T15:56:00+00:00,234.97,USD,paypal,2026-09-19T15:56:00+00:00,paypal
8003447,5003447,sale,success,2026-09-19T20:52:00+00:00,90.32,USD,shopify_payments,2026-09-19T20:52:00+00:00,credit_card
8003448,5003448,sale,success,2026-09-19T09:51:00+00:00,606.01,USD,shopify_payments,2026-09-19T09:51:00+00:00,credit_card
8003449,5003449,sale,success,2026-09-19T04:41:00+00:00,533.91,USD,shopify_payments,2026-09-19T04:41:00+00:00,credit_card
8003450,5003450,sale,success,2026-09-19T16:46:00+00:00,883.77,USD,shopify_payments,2026-09-19T16:46:00+00:00,credit_card
8003451,5003451,sale,success,2026-09-19T22:38:00+00:00,310.39,USD,shopify_payments,2026-09-19T22:38:00+00:00,credit_card
8003452,5003452,sale,success,2026-09-19T15:19:00+00:00,214.66,USD,shopify_payments,2026-09-19T15:19:00+00:00,credit_card
8003453,5003453,sale,success,2026-09-19T15:18:00+00:00,156.68,USD,stripe,2026-09-19T15:18:00+00:00,credit_card
8003454,5003454,sale,success,2026-09-19T16:19:00+00:00,789.06,USD,shopify_payments,2026-09-19T16:19:00+00:00,credit_card
8003455,5003455,sale,success,2026-09-19T11:52:00+00:00,315.43,USD,stripe,2026-09-19T11:52:00+00:00,credit_card
8003456,5003456,sale,success,2026-09-19T09:17:00+00:00,106.0,USD,shopify_payments,2026-09-19T09:17:00+00:00,credit_card
8003457,5003457,sale,success,2026-09-19T23:40:00+00:00,175.07,USD,shopify_payments,2026-09-19T23:40:00+00:00,credit_card
8003458,5003458,sale,success,2026-09-19T22:20:00+00:00,705.25,USD,shopify_payments,2026-09-19T22:20:00+00:00,credit_card
8003459,5003459,sale,success,2026-09-19T20:06:00+00:00,121.53,USD,paypal,2026-09-19T20:06:00+00:00,paypal
8003460,5003460,sale,success,2026-09-19T23:38:00+00:00,236.92,USD,shopify_payments,2026-09-19T23:38:00+00:00,credit_card
8003461,5003461,sale,success,2026-09-19T16:06:00+00:00,817.67,USD,shopify_payments,2026-09-19T16:06:00+00:00,credit_card
8003462,5003462,sale,success,2026-09-19T12:06:00+00:00,336.63,USD,shopify_payments,2026-09-19T12:06:00+00:00,credit_card
8003463,5003463,sale,success,2026-09-19T18:49:00+00:00,412.17,USD,stripe,2026-09-19T18:49:00+00:00,credit_card
8003464,5003464,sale,success,2026-09-19T13:07:00+00:00,205.79,USD,shopify_payments,2026-09-19T13:07:00+00:00,credit_card
8003465,5003465,sale,success,2026-09-19T19:55:00+00:00,416.42,USD,shopify_payments,2026-09-19T19:55:00+00:00,credit_card
8003466,5003466,sale,success,2026-09-19T18:24:00+00:00,531.99,USD,paypal,2026-09-19T18:24:00+00:00,paypal
8003467,5003467,sale,success,2026-09-19T21:03:00+00:00,367.07,USD,paypal,2026-09-19T21:03:00+00:00,paypal
8003468,5003468,sale,success,2026-09-19T05:53:00+00:00,242.03,USD,shopify_payments,2026-09-19T05:53:00+00:00,credit_card
8003469,5003469,sale,success,2026-09-19T06:10:00+00:00,491.33,USD,shopify_payments,2026-09-19T06:10:00+00:00,credit_card
8003470,5003470,sale,success,2026-09-19T10:19:00+00:00,399.08,USD,shopify_payments,2026-09-19T10:19:00+00:00,credit_card
8003471,5003471,sale,success,2026-09-19T16:32:00+00:00,116.52,USD,paypal,2026-09-19T16:32:00+00:00,paypal
8003472,5003472,sale,success,2026-09-19T16:43:00+00:00,1186.01,USD,paypal,2026-09-19T16:43:00+00:00,paypal
8003473,5003473,sale,success,2026-09-19T18:16:00+00:00,128.88,USD,paypal,2026-09-19T18:16:00+00:00,paypal
8003474,5003474,sale,success,2026-09-19T01:02:00+00:00,793.61,USD,shopify_payments,2026-09-19T01:02:00+00:00,credit_card
8003475,5003475,sale,success,2026-09-19T00:22:00+00:00,129.71,USD,paypal,2026-09-19T00:22:00+00:00,paypal
8003476,5003476,sale,success,2026-09-19T11:57:00+00:00,46.79,USD,shopify_payments,2026-09-19T11:57:00+00:00,credit_card
8003477,5003477,sale,success,2026-09-19T11:33:00+00:00,252.94,USD,shopify_payments,2026-09-19T11:33:00+00:00,credit_card
8003478,5003478,sale,success,2026-09-19T15:30:00+00:00,218.4,USD,shopify_payments,2026-09-19T15:30:00+00:00,credit_card
8003479,5003479,sale,success,2026-09-19T10:38:00+00:00,820.46,USD,stripe,2026-09-19T10:38:00+00:00,credit_card
