id,product_id,title,sku,price,compare_at_price,option1,option2,option3,inventory_item_id,inventory_quantity,requires_shipping,taxable,barcode,weight,weight_unit,created_at,updated_at
2002230,1000356,S / Olive,BP-0356-S-OLI,97.81,,S,Olive,,3002230,159,True,True,NW10003562002230,0.45,kg,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002231,1000356,S / Stone,BP-0356-S-STO,60.27,,S,Stone,,3002231,43,True,True,NW10003562002231,0.35,kg,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002232,1000356,S / Black,BP-0356-S-BLA,116.71,,S,Black,,3002232,79,True,True,NW10003562002232,0.88,kg,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002233,1000357,XS / Black,BP-0357-XS-BLA,98.68,,XS,Black,,3002233,180,True,True,NW10003572002233,0.59,kg,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002234,1000357,S / Black,BP-0357-S-BLA,89.05,,S,Black,,3002234,54,True,True,NW10003572002234,0.85,kg,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002235,1000357,M / Black,BP-0357-M-BLA,114.32,,M,Black,,3002235,26,True,True,NW10003572002235,1.04,kg,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002236,1000357,L / Black,BP-0357-L-BLA,106.11,,L,Black,,3002236,92,True,True,NW10003572002236,0.84,kg,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002237,1000357,XL / Black,BP-0357-XL-BLA,103.16,,XL,Black,,3002237,159,True,True,NW10003572002237,1.04,kg,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002238,1000357,XXL / Black,BP-0357-XXL-BLA,103.45,,XXL,Black,,3002238,186,True,True,NW10003572002238,0.67,kg,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002239,1000358,XS / Stone,BP-0358-XS-STO,62.27,,XS,Stone,,3002239,142,True,True,NW10003582002239,0.83,kg,2024-08-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002240,1000359,XS / Black,BP-0359-XS-BLA,116.01,,XS,Black,,3002240,191,True,True,NW10003592002240,0.94,kg,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002241,1000359,S / Black,BP-0359-S-BLA,74.05,,S,Black,,3002241,79,True,True,NW10003592002241,1.08,kg,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002242,1000359,M / Black,BP-0359-M-BLA,78.87,,M,Black,,3002242,191,True,True,NW10003592002242,0.84,kg,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002243,1000359,L / Black,BP-0359-L-BLA,76.0,,L,Black,,3002243,187,True,True,NW10003592002243,1.22,kg,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002244,1000359,XL / Black,BP-0359-XL-BLA,104.85,,XL,Black,,3002244,75,True,True,NW10003592002244,0.46,kg,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002245,1000359,XXL / Black,BP-0359-XXL-BLA,87.53,,XXL,Black,,3002245,138,True,True,NW10003592002245,0.9,kg,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002246,1000360,XS / Khaki,BP-0360-XS-KHA,100.8,,XS,Khaki,,3002246,75,True,True,NW10003602002246,1.46,kg,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002247,1000360,XS / Charcoal,BP-0360-XS-CHA,100.09,,XS,Charcoal,,3002247,61,True,True,NW10003602002247,1.27,kg,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002248,1000360,XS / Navy,BP-0360-XS-NAV,61.04,,XS,Navy,,3002248,34,True,True,NW10003602002248,1.43,kg,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002249,1000360,S / Khaki,BP-0360-S-KHA,70.2,,S,Khaki,,3002249,85,True,True,NW10003602002249,0.81,kg,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002250,1000360,S / Charcoal,BP-0360-S-CHA,70.92,,S,Charcoal,,3002250,59,True,True,NW10003602002250,0.62,kg,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002251,1000360,S / Navy,BP-0360-S-NAV,88.82,,S,Navy,,3002251,77,True,True,NW10003602002251,0.92,kg,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002252,1000360,M / Khaki,BP-0360-M-KHA,113.15,,M,Khaki,,3002252,88,True,True,NW10003602002252,1.15,kg,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002253,1000360,M / Charcoal,BP-0360-M-CHA,78.89,,M,Charcoal,,3002253,196,True,True,NW10003602002253,1.27,kg,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002254,1000360,M / Navy,BP-0360-M-NAV,80.4,,M,Navy,,3002254,56,True,True,NW10003602002254,0.21,kg,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002255,1000361,XS / Charcoal,BP-0361-XS-CHA,62.01,,XS,Charcoal,,3002255,121,True,True,NW10003612002255,0.68,kg,2022-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002256,1000362,XS / Olive,BP-0362-XS-OLI,97.72,,XS,Olive,,3002256,136,True,True,NW10003622002256,0.29,kg,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002257,1000362,S / Olive,BP-0362-S-OLI,61.6,,S,Olive,,3002257,65,True,True,NW10003622002257,0.64,kg,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002258,1000362,M / Olive,BP-0362-M-OLI,116.51,,M,Olive,,3002258,171,True,True,NW10003622002258,0.3,kg,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002259,1000362,L / Olive,BP-0362-L-OLI,69.78,,L,Olive,,3002259,59,True,True,NW10003622002259,1.02,kg,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002260,1000362,XL / Olive,BP-0362-XL-OLI,70.49,,XL,Olive,,3002260,130,True,True,NW10003622002260,0.91,kg,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002261,1000362,XXL / Olive,BP-0362-XXL-OLI,104.87,,XXL,Olive,,3002261,165,True,True,NW10003622002261,0.72,kg,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002262,1000363,XS / Navy,BP-0363-XS-NAV,76.79,,XS,Navy,,3002262,57,True,True,NW10003632002262,1.11,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002263,1000363,XS / Khaki,BP-0363-XS-KHA,116.56,,XS,Khaki,,3002263,172,True,True,NW10003632002263,0.78,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002264,1000363,XS / Stone,BP-0363-XS-STO,78.33,,XS,Stone,,3002264,99,True,True,NW10003632002264,0.76,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002265,1000364,XS / Navy,BP-0364-XS-NAV,75.51,,XS,Navy,,3002265,138,True,True,NW10003642002265,1.01,kg,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002266,1000364,XS / Black,BP-0364-XS-BLA,95.39,,XS,Black,,3002266,118,True,True,NW10003642002266,1.02,kg,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002267,1000364,S / Navy,BP-0364-S-NAV,109.31,,S,Navy,,3002267,79,True,True,NW10003642002267,0.25,kg,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002268,1000364,S / Black,BP-0364-S-BLA,73.47,,S,Black,,3002268,29,True,True,NW10003642002268,0.34,kg,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002269,1000364,M / Navy,BP-0364-M-NAV,87.41,,M,Navy,,3002269,168,True,True,NW10003642002269,1.23,kg,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002270,1000364,M / Black,BP-0364-M-BLA,61.56,,M,Black,,3002270,90,True,True,NW10003642002270,0.75,kg,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002271,1000364,L / Navy,BP-0364-L-NAV,82.68,,L,Navy,,3002271,190,True,True,NW10003642002271,0.8,kg,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002272,1000364,L / Black,BP-0364-L-BLA,82.53,,L,Black,,3002272,127,True,True,NW10003642002272,0.9,kg,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002273,1000365,XS / Navy,BP-0365-XS-NAV,70.33,,XS,Navy,,3002273,123,True,True,NW10003652002273,1.25,kg,2024-11-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002274,1000365,XS / Charcoal,BP-0365-XS-CHA,60.64,,XS,Charcoal,,3002274,192,True,True,NW10003652002274,0.88,kg,2024-11-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002275,1000366,XS / Olive,BP-0366-XS-OLI,114.06,,XS,Olive,,3002275,116,True,True,NW10003662002275,1.15,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002276,1000366,XS / Stone,BP-0366-XS-STO,72.89,,XS,Stone,,3002276,35,True,True,NW10003662002276,0.88,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002277,1000366,S / Olive,BP-0366-S-OLI,103.08,,S,Olive,,3002277,91,True,True,NW10003662002277,0.29,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002278,1000366,S / Stone,BP-0366-S-STO,99.74,,S,Stone,,3002278,168,True,True,NW10003662002278,1.41,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002279,1000367,XS / Olive,BP-0367-XS-OLI,100.53,,XS,Olive,,3002279,173,True,True,NW10003672002279,0.87,kg,2024-02-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002280,1000367,S / Olive,BP-0367-S-OLI,76.85,,S,Olive,,3002280,103,True,True,NW10003672002280,0.35,kg,2024-02-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002281,1000368,XS / Khaki,BP-0368-XS-KHA,73.62,,XS,Khaki,,3002281,73,True,True,NW10003682002281,0.66,kg,2023-05-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002282,1000368,XS / Olive,BP-0368-XS-OLI,105.38,,XS,Olive,,3002282,109,True,True,NW10003682002282,0.81,kg,2023-05-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002283,1000368,S / Khaki,BP-0368-S-KHA,77.93,,S,Khaki,,3002283,124,True,True,NW10003682002283,0.58,kg,2023-05-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002284,1000368,S / Olive,BP-0368-S-OLI,68.12,,S,Olive,,3002284,55,True,True,NW10003682002284,1.24,kg,2023-05-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002285,1000369,XS / Stone,BP-0369-XS-STO,117.23,,XS,Stone,,3002285,30,True,True,NW10003692002285,0.44,kg,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002286,1000369,S / Stone,BP-0369-S-STO,88.18,,S,Stone,,3002286,54,True,True,NW10003692002286,1.06,kg,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002287,1000369,M / Stone,BP-0369-M-STO,93.27,,M,Stone,,3002287,88,True,True,NW10003692002287,0.88,kg,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002288,1000369,L / Stone,BP-0369-L-STO,65.4,,L,Stone,,3002288,21,True,True,NW10003692002288,0.74,kg,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002289,1000369,XL / Stone,BP-0369-XL-STO,82.24,,XL,Stone,,3002289,121,True,True,NW10003692002289,1.38,kg,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002290,1000369,XXL / Stone,BP-0369-XXL-STO,114.78,,XXL,Stone,,3002290,198,True,True,NW10003692002290,1.38,kg,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002291,1000370,XS / Navy,BP-0370-XS-NAV,114.3,,XS,Navy,,3002291,70,True,True,NW10003702002291,1.45,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002292,1000370,S / Navy,BP-0370-S-NAV,81.64,,S,Navy,,3002292,197,True,True,NW10003702002292,0.87,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002293,1000370,M / Navy,BP-0370-M-NAV,58.06,,M,Navy,,3002293,149,True,True,NW10003702002293,0.78,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002294,1000370,L / Navy,BP-0370-L-NAV,100.52,,L,Navy,,3002294,51,True,True,NW10003702002294,0.24,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002295,1000370,XL / Navy,BP-0370-XL-NAV,101.47,,XL,Navy,,3002295,118,True,True,NW10003702002295,0.61,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002296,1000371,XS / Charcoal,BP-0371-XS-CHA,107.8,,XS,Charcoal,,3002296,59,True,True,NW10003712002296,0.86,kg,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002297,1000371,XS / Olive,BP-0371-XS-OLI,62.75,,XS,Olive,,3002297,172,True,True,NW10003712002297,0.38,kg,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002298,1000371,S / Charcoal,BP-0371-S-CHA,58.88,,S,Charcoal,,3002298,103,True,True,NW10003712002298,0.67,kg,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002299,1000371,S / Olive,BP-0371-S-OLI,60.29,,S,Olive,,3002299,198,True,True,NW10003712002299,1.41,kg,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002300,1000371,M / Charcoal,BP-0371-M-CHA,93.29,,M,Charcoal,,3002300,54,True,True,NW10003712002300,1.28,kg,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002301,1000371,M / Olive,BP-0371-M-OLI,80.18,,M,Olive,,3002301,187,True,True,NW10003712002301,1.31,kg,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002302,1000371,L / Charcoal,BP-0371-L-CHA,66.58,,L,Charcoal,,3002302,193,True,True,NW10003712002302,0.98,kg,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002303,1000371,L / Olive,BP-0371-L-OLI,85.66,,L,Olive,,3002303,128,True,True,NW10003712002303,1.46,kg,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002304,1000372,XS / Stone,BP-0372-XS-STO,58.31,,XS,Stone,,3002304,39,True,True,NW10003722002304,0.45,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002305,1000372,XS / Black,BP-0372-XS-BLA,76.61,,XS,Black,,3002305,39,True,True,NW10003722002305,1.3,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002306,1000372,S / Stone,BP-0372-S-STO,59.63,,S,Stone,,3002306,105,True,True,NW10003722002306,0.78,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002307,1000372,S / Black,BP-0372-S-BLA,107.7,,S,Black,,3002307,176,True,True,NW10003722002307,0.82,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002308,1000372,M / Stone,BP-0372-M-STO,101.15,,M,Stone,,3002308,171,True,True,NW10003722002308,1.22,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002309,1000372,M / Black,BP-0372-M-BLA,93.85,,M,Black,,3002309,84,True,True,NW10003722002309,0.68,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002310,1000372,L / Stone,BP-0372-L-STO,114.1,,L,Stone,,3002310,81,True,True,NW10003722002310,1.31,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002311,1000372,L / Black,BP-0372-L-BLA,79.76,,L,Black,,3002311,130,True,True,NW10003722002311,1.39,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002312,1000372,XL / Stone,BP-0372-XL-STO,95.04,,XL,Stone,,3002312,73,True,True,NW10003722002312,0.52,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002313,1000372,XL / Black,BP-0372-XL-BLA,115.83,,XL,Black,,3002313,173,True,True,NW10003722002313,1.3,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002314,1000373,XS / Navy,BP-0373-XS-NAV,66.65,,XS,Navy,,3002314,143,True,True,NW10003732002314,0.61,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002315,1000373,XS / Charcoal,BP-0373-XS-CHA,70.38,,XS,Charcoal,,3002315,47,True,True,NW10003732002315,0.71,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002316,1000373,XS / Black,BP-0373-XS-BLA,96.37,,XS,Black,,3002316,193,True,True,NW10003732002316,1.06,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002317,1000373,S / Navy,BP-0373-S-NAV,104.14,,S,Navy,,3002317,114,True,True,NW10003732002317,1.25,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002318,1000373,S / Charcoal,BP-0373-S-CHA,76.81,,S,Charcoal,,3002318,162,True,True,NW10003732002318,0.49,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002319,1000373,S / Black,BP-0373-S-BLA,66.57,,S,Black,,3002319,128,True,True,NW10003732002319,1.42,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002320,1000373,M / Navy,BP-0373-M-NAV,91.94,,M,Navy,,3002320,197,True,True,NW10003732002320,0.71,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002321,1000373,M / Charcoal,BP-0373-M-CHA,71.69,,M,Charcoal,,3002321,95,True,True,NW10003732002321,0.63,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002322,1000373,M / Black,BP-0373-M-BLA,83.98,,M,Black,,3002322,190,True,True,NW10003732002322,1.05,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002323,1000373,L / Navy,BP-0373-L-NAV,104.09,,L,Navy,,3002323,68,True,True,NW10003732002323,1.29,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002324,1000373,L / Charcoal,BP-0373-L-CHA,72.28,,L,Charcoal,,3002324,110,True,True,NW10003732002324,0.61,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002325,1000373,L / Black,BP-0373-L-BLA,112.44,,L,Black,,3002325,150,True,True,NW10003732002325,0.98,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002326,1000373,XL / Navy,BP-0373-XL-NAV,103.43,,XL,Navy,,3002326,32,True,True,NW10003732002326,1.01,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002327,1000373,XL / Charcoal,BP-0373-XL-CHA,84.18,,XL,Charcoal,,3002327,153,True,True,NW10003732002327,0.8,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002328,1000373,XL / Black,BP-0373-XL-BLA,60.11,,XL,Black,,3002328,162,True,True,NW10003732002328,1.04,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002329,1000373,XXL / Navy,BP-0373-XXL-NAV,96.74,,XXL,Navy,,3002329,101,True,True,NW10003732002329,1.33,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002330,1000373,XXL / Charcoal,BP-0373-XXL-CHA,103.97,,XXL,Charcoal,,3002330,84,True,True,NW10003732002330,1.21,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002331,1000373,XXL / Black,BP-0373-XXL-BLA,78.67,,XXL,Black,,3002331,79,True,True,NW10003732002331,1.05,kg,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002332,1000374,XS / Khaki,BP-0374-XS-KHA,108.93,,XS,Khaki,,3002332,48,True,True,NW10003742002332,0.33,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002333,1000374,XS / Charcoal,BP-0374-XS-CHA,108.55,,XS,Charcoal,,3002333,178,True,True,NW10003742002333,1.36,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002334,1000374,XS / Navy,BP-0374-XS-NAV,72.35,,XS,Navy,,3002334,176,True,True,NW10003742002334,0.57,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002335,1000374,S / Khaki,BP-0374-S-KHA,69.73,,S,Khaki,,3002335,137,True,True,NW10003742002335,0.68,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002336,1000374,S / Charcoal,BP-0374-S-CHA,80.08,,S,Charcoal,,3002336,185,True,True,NW10003742002336,0.33,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002337,1000374,S / Navy,BP-0374-S-NAV,88.33,,S,Navy,,3002337,172,True,True,NW10003742002337,1.25,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002338,1000375,XS / Charcoal,BP-0375-XS-CHA,88.43,,XS,Charcoal,,3002338,98,True,True,NW10003752002338,1.4,kg,2024-10-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002339,1000375,S / Charcoal,BP-0375-S-CHA,82.44,,S,Charcoal,,3002339,26,True,True,NW10003752002339,1.04,kg,2024-10-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002340,1000375,M / Charcoal,BP-0375-M-CHA,87.48,,M,Charcoal,,3002340,186,True,True,NW10003752002340,1.19,kg,2024-10-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002341,1000376,XS / Charcoal,BP-0376-XS-CHA,101.56,,XS,Charcoal,,3002341,156,True,True,NW10003762002341,0.81,kg,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002342,1000376,XS / Navy,BP-0376-XS-NAV,107.13,,XS,Navy,,3002342,75,True,True,NW10003762002342,0.26,kg,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002343,1000376,XS / Khaki,BP-0376-XS-KHA,72.44,,XS,Khaki,,3002343,196,True,True,NW10003762002343,0.47,kg,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002344,1000377,XS / Stone,BP-0377-XS-STO,113.24,,XS,Stone,,3002344,188,True,True,NW10003772002344,1.33,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002345,1000377,XS / Navy,BP-0377-XS-NAV,88.31,,XS,Navy,,3002345,91,True,True,NW10003772002345,0.52,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002346,1000377,XS / Olive,BP-0377-XS-OLI,80.33,,XS,Olive,,3002346,95,True,True,NW10003772002346,0.63,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002347,1000377,S / Stone,BP-0377-S-STO,107.1,,S,Stone,,3002347,24,True,True,NW10003772002347,0.51,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002348,1000377,S / Navy,BP-0377-S-NAV,111.27,,S,Navy,,3002348,28,True,True,NW10003772002348,0.64,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002349,1000377,S / Olive,BP-0377-S-OLI,82.6,,S,Olive,,3002349,62,True,True,NW10003772002349,0.7,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002350,1000377,M / Stone,BP-0377-M-STO,94.26,,M,Stone,,3002350,63,True,True,NW10003772002350,0.55,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002351,1000377,M / Navy,BP-0377-M-NAV,72.44,,M,Navy,,3002351,74,True,True,NW10003772002351,1.26,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002352,1000377,M / Olive,BP-0377-M-OLI,114.42,,M,Olive,,3002352,22,True,True,NW10003772002352,1.25,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002353,1000377,L / Stone,BP-0377-L-STO,99.76,,L,Stone,,3002353,102,True,True,NW10003772002353,0.26,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002354,1000377,L / Navy,BP-0377-L-NAV,88.89,,L,Navy,,3002354,195,True,True,NW10003772002354,0.84,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002355,1000377,L / Olive,BP-0377-L-OLI,100.06,,L,Olive,,3002355,64,True,True,NW10003772002355,1.29,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002356,1000377,XL / Stone,BP-0377-XL-STO,102.0,,XL,Stone,,3002356,136,True,True,NW10003772002356,0.48,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002357,1000377,XL / Navy,BP-0377-XL-NAV,59.09,,XL,Navy,,3002357,129,True,True,NW10003772002357,1.08,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002358,1000377,XL / Olive,BP-0377-XL-OLI,113.84,,XL,Olive,,3002358,112,True,True,NW10003772002358,0.32,kg,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002359,1000378,XS / Navy,BP-0378-XS-NAV,113.72,,XS,Navy,,3002359,153,True,True,NW10003782002359,1.31,kg,2024-09-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002360,1000378,XS / Olive,BP-0378-XS-OLI,76.14,,XS,Olive,,3002360,123,True,True,NW10003782002360,0.95,kg,2024-09-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002361,1000378,XS / Stone,BP-0378-XS-STO,67.54,,XS,Stone,,3002361,125,True,True,NW10003782002361,0.49,kg,2024-09-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002362,1000378,S / Navy,BP-0378-S-NAV,64.13,,S,Navy,,3002362,69,True,True,NW10003782002362,0.94,kg,2024-09-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002363,1000378,S / Olive,BP-0378-S-OLI,80.55,,S,Olive,,3002363,75,True,True,NW10003782002363,0.81,kg,2024-09-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002364,1000378,S / Stone,BP-0378-S-STO,85.29,,S,Stone,,3002364,92,True,True,NW10003782002364,1.01,kg,2024-09-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002365,1000379,XS / Stone,BP-0379-XS-STO,69.11,,XS,Stone,,3002365,185,True,True,NW10003792002365,1.44,kg,2022-10-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002366,1000379,XS / Navy,BP-0379-XS-NAV,60.26,,XS,Navy,,3002366,34,True,True,NW10003792002366,0.74,kg,2022-10-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002367,1000379,XS / Khaki,BP-0379-XS-KHA,104.09,,XS,Khaki,,3002367,138,True,True,NW10003792002367,1.45,kg,2022-10-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002368,1000380,XS / Olive,BP-0380-XS-OLI,94.71,,XS,Olive,,3002368,179,True,True,NW10003802002368,1.06,kg,2024-08-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
2002369,1000380,S / Olive,BP-0380-S-OLI,110.19,,S,Olive,,3002369,31,True,True,NW10003802002369,0.47,kg,2024-08-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
